compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-1883,internal_test,,120.0,Stable,0,New
CPD-1884,train,1,120.0,Stable,0,New
CPD-1885,train,4,120.0,Stable,0,New
CPD-1887,train,2,120.0,Stable,0,New
CPD-1888,train,4,120.0,Stable,0,Old
CPD-1889,train,3,120.0,Stable,0,New
CPD-1890,train,0,120.0,Stable,0,New
CPD-1891,train,1,31.75,Stable,0,Old
CPD-1892,train,0,29.0,Unstable,1,Old
CPD-1893,train,4,120.0,Stable,0,Old
CPD-1894,train,4,120.0,Stable,0,New
CPD-1895,train,0,87.41,Stable,0,New
CPD-1896,internal_test,,120.0,Stable,0,New
CPD-1897,train,2,106.65,Stable,0,Old
CPD-1898,external_test,,120.0,Stable,0,New
CPD-1899,train,4,120.0,Stable,0,New
CPD-1900,train,0,62.32,Stable,0,New
CPD-1901,train,1,17.22,Unstable,1,Old
CPD-1903,train,4,120.0,Stable,0,Old
CPD-1905,train,2,120.0,Stable,0,New
CPD-1906,train,1,120.0,Stable,0,New
CPD-1907,train,0,78.79,Stable,0,New
CPD-1908,internal_test,,111.22,Stable,0,New
CPD-1909,train,1,120.0,Stable,0,New
CPD-1910,internal_test,,79.03,Stable,0,Old
CPD-1911,train,3,120.0,Stable,0,New
CPD-1913,train,2,120.0,Stable,0,New
CPD-1914,train,3,102.0,Stable,0,Old
CPD-1915,train,2,104.37,Stable,0,Old
CPD-1916,train,4,104.2072136,Stable,0,New
CPD-1917,train,1,120.0,Stable,0,Old
CPD-1918,train,4,120.0,Stable,0,New
CPD-1919,internal_test,,120.0,Stable,0,New
CPD-1920,train,2,120.0,Stable,0,New
CPD-1921,train,3,120.0,Stable,0,Old
CPD-1922,train,3,37.44326807,Stable,0,New
CPD-1923,internal_test,,120.0,Stable,0,Old
CPD-1924,train,3,68.2,Stable,0,New
CPD-1925,train,4,120.0,Stable,0,New
CPD-1927,train,2,120.0,Stable,0,New
CPD-1928,external_test,,51.26,Stable,0,New
CPD-1929,train,3,120.0,Stable,0,New
CPD-1930,train,0,120.0,Stable,0,Old
CPD-1931,train,3,120.0,Stable,0,New
CPD-1932,train,2,120.0,Stable,0,New
CPD-1933,train,3,98.04,Stable,0,Old
CPD-1934,train,4,120.0,Stable,0,Old
CPD-1935,train,3,29.6323691,Unstable,1,New
CPD-1936,train,3,85.5,Stable,0,Old
CPD-1937,train,2,120.0,Stable,0,New
CPD-1938,train,3,120.0,Stable,0,New
CPD-1939,train,0,120.0,Stable,0,New
CPD-1942,train,2,120.0,Stable,0,New
CPD-1943,train,4,11.33,Unstable,1,New
CPD-1944,train,1,120.0,Stable,0,New
CPD-1945,train,2,119.05,Stable,0,New
CPD-1946,external_test,,88.73,Stable,0,New
CPD-1947,external_test,,120.0,Stable,0,New
CPD-1948,train,1,120.0,Stable,0,Old
CPD-1949,internal_test,,40.5,Stable,0,Old
CPD-1950,train,3,110.21,Stable,0,Old
CPD-1951,train,4,10.55,Unstable,1,Old
CPD-1953,train,0,120.0,Stable,0,Old
CPD-1954,internal_test,,120.0,Stable,0,New
CPD-1955,train,0,110.21,Stable,0,Old
CPD-1956,train,1,103.96,Stable,0,Old
CPD-1959,train,3,60.01,Stable,0,New
CPD-1960,train,1,120.0,Stable,0,Old
CPD-1961,external_test,,104.18,Stable,0,New
CPD-1962,internal_test,,120.0,Stable,0,New
CPD-1963,train,3,120.0,Stable,0,New
CPD-1964,train,2,120.0,Stable,0,New
CPD-1965,train,3,120.0,Stable,0,New
CPD-1966,train,2,120.0,Stable,0,New
CPD-1967,train,2,91.47320286,Stable,0,New
CPD-1968,train,0,120.0,Stable,0,New
CPD-1969,train,3,120.0,Stable,0,New
CPD-1970,train,2,120.0,Stable,0,New
CPD-1971,internal_test,,120.0,Stable,0,New
CPD-1972,train,4,9.06,Unstable,1,New
CPD-1974,train,0,87.69,Stable,0,Old
CPD-1975,train,1,105.17,Stable,0,New
CPD-1976,train,2,120.0,Stable,0,Old
CPD-1977,train,2,120.0,Stable,0,Old
CPD-1978,train,4,63.90309114,Stable,0,New
CPD-1979,train,3,14.54,Unstable,1,Old
CPD-1980,train,3,120.0,Stable,0,Old
CPD-1981,train,1,120.0,Stable,0,Old
CPD-1983,train,2,101.29,Stable,0,New
CPD-1984,train,2,120.0,Stable,0,New
CPD-1985,train,0,103.61,Stable,0,Old
CPD-1986,train,2,75.37,Stable,0,New
CPD-1987,train,1,118.0,Stable,0,Old
CPD-1989,train,3,120.0,Stable,0,New
CPD-1990,external_test,,120.0,Stable,0,Old
CPD-1991,internal_test,,120.0,Stable,0,Old
CPD-1992,train,4,110.18,Stable,0,New
CPD-1993,train,2,73.00890377,Stable,0,New
CPD-1994,train,1,120.0,Stable,0,Old
CPD-1995,train,2,101.63,Stable,0,Old
CPD-1996,train,0,120.0,Stable,0,Old
CPD-1998,external_test,,120.0,Stable,0,Old
CPD-1999,train,0,120.0,Stable,0,New
CPD-2000,train,3,120.0,Stable,0,New
CPD-2002,train,4,120.0,Stable,0,New
CPD-2003,train,0,67.1,Stable,0,New
CPD-2004,train,0,120.0,Stable,0,Old
CPD-2005,external_test,,79.77082534,Stable,0,New
CPD-2006,train,4,120.0,Stable,0,New
CPD-2007,train,1,120.0,Stable,0,Old
CPD-2008,train,3,85.51,Stable,0,New
CPD-2009,external_test,,3.98,Unstable,1,Old
CPD-2010,train,0,120.0,Stable,0,New
CPD-2011,train,3,120.0,Stable,0,Old
CPD-2012,external_test,,25.35,Unstable,1,New
CPD-2013,train,1,120.0,Stable,0,Old
CPD-2014,train,0,120.0,Stable,0,New
CPD-2015,train,1,104.36,Stable,0,New
CPD-2016,external_test,,80.67,Stable,0,Old
CPD-2017,train,1,120.0,Stable,0,New
CPD-2018,train,2,120.0,Stable,0,New
CPD-2019,train,1,92.68,Stable,0,Old
CPD-2020,train,0,120.0,Stable,0,Old
CPD-2021,train,0,120.0,Stable,0,New
CPD-2022,train,2,120.0,Stable,0,New
CPD-2023,train,2,120.0,Stable,0,Old
CPD-2024,internal_test,,120.0,Stable,0,New
CPD-2025,train,0,116.65,Stable,0,New
CPD-2026,train,2,120.0,Stable,0,New
CPD-2027,train,4,4.74,Unstable,1,New
CPD-2028,train,0,120.0,Stable,0,Old
CPD-2029,train,1,120.0,Stable,0,New
CPD-2030,train,0,120.0,Stable,0,New
CPD-2031,train,0,21.85,Unstable,1,Old
CPD-2032,train,3,120.0,Stable,0,Old
CPD-2033,train,4,120.0,Stable,0,New
CPD-2034,train,2,111.13,Stable,0,New
CPD-2037,train,1,120.0,Stable,0,Old
CPD-2038,train,2,87.77,Stable,0,Old
CPD-2039,external_test,,119.28,Stable,0,New
CPD-2040,external_test,,120.0,Stable,0,New
CPD-2041,external_test,,94.98,Stable,0,New
CPD-2042,train,1,40.58871623,Stable,0,New
CPD-2043,train,4,120.0,Stable,0,New
CPD-2044,train,3,57.62,Stable,0,New
CPD-2045,train,1,120.0,Stable,0,Old
CPD-2047,train,4,120.0,Stable,0,New
CPD-2048,internal_test,,120.0,Stable,0,New
CPD-2049,external_test,,44.19,Stable,0,Old
CPD-2050,train,1,120.0,Stable,0,New
CPD-2051,train,1,57.84,Stable,0,New
CPD-2052,train,4,87.03,Stable,0,Old
CPD-2053,external_test,,36.97,Stable,0,New
CPD-2054,train,4,120.0,Stable,0,New
CPD-2055,train,3,7.42,Unstable,1,Old
CPD-2056,train,1,120.0,Stable,0,Old
CPD-2058,train,2,73.74,Stable,0,Old
CPD-2059,train,1,120.0,Stable,0,New
CPD-2060,internal_test,,120.0,Stable,0,Old
CPD-2061,train,1,120.0,Stable,0,Old
CPD-2062,external_test,,120.0,Stable,0,Old
CPD-2063,train,0,31.42,Stable,0,Old
CPD-2064,train,4,39.69,Stable,0,New
CPD-2065,train,3,120.0,Stable,0,Old
CPD-2066,train,3,120.0,Stable,0,New
CPD-2067,train,4,120.0,Stable,0,New
CPD-2068,train,4,120.0,Stable,0,New
CPD-2069,train,3,105.56,Stable,0,New
CPD-2070,internal_test,,80.12,Stable,0,Old
CPD-2071,internal_test,,3.83,Unstable,1,New
CPD-2072,train,1,120.0,Stable,0,New
CPD-2073,internal_test,,120.0,Stable,0,New
CPD-2074,train,1,120.0,Stable,0,New
CPD-2075,train,0,25.63,Unstable,1,Old
CPD-2076,internal_test,,120.0,Stable,0,Old
CPD-2077,train,4,120.0,Stable,0,Old
CPD-2078,external_test,,120.0,Stable,0,New
CPD-2079,train,0,116.24,Stable,0,New
CPD-2080,train,0,120.0,Stable,0,Old
CPD-2081,train,0,120.0,Stable,0,Old
CPD-2082,train,2,120.0,Stable,0,New
CPD-2083,train,3,120.0,Stable,0,New
CPD-2084,train,2,120.0,Stable,0,New
CPD-2085,train,0,52.03,Stable,0,New
CPD-2086,internal_test,,117.42,Stable,0,New
CPD-2087,train,3,22.92,Unstable,1,Old
CPD-2088,internal_test,,80.31,Stable,0,New
CPD-2090,internal_test,,120.0,Stable,0,Old
CPD-2091,train,3,120.0,Stable,0,New
CPD-2092,train,0,41.0,Stable,0,Old
CPD-2093,train,1,120.0,Stable,0,Old
CPD-2094,train,2,120.0,Stable,0,New
CPD-2097,train,4,104.55,Stable,0,New
CPD-2098,external_test,,67.4716335,Stable,0,New
CPD-2099,train,0,4.73,Unstable,1,Old
CPD-2100,train,2,120.0,Stable,0,New
CPD-2101,train,0,120.0,Stable,0,Old
CPD-2102,internal_test,,95.93,Stable,0,New
CPD-2103,train,2,119.0,Stable,0,New
CPD-2104,train,3,120.0,Stable,0,Old
CPD-2105,train,3,120.0,Stable,0,Old
CPD-2106,train,0,12.7,Unstable,1,Old
CPD-2107,external_test,,120.0,Stable,0,Old
CPD-2109,internal_test,,11.73,Unstable,1,Old
CPD-2110,train,1,120.0,Stable,0,Old
CPD-2111,train,2,120.0,Stable,0,New
CPD-2112,train,0,120.0,Stable,0,Old
CPD-2114,external_test,,63.87,Stable,0,Old
CPD-2115,train,4,78.18582259,Stable,0,New
CPD-2116,external_test,,40.52,Stable,0,New
CPD-2118,train,4,71.18,Stable,0,New
CPD-2119,train,1,120.0,Stable,0,Old
CPD-2121,train,2,120.0,Stable,0,New
CPD-2122,train,2,120.0,Stable,0,New
CPD-2123,train,1,107.79,Stable,0,Old
CPD-2124,external_test,,120.0,Stable,0,Old
CPD-2125,internal_test,,120.0,Stable,0,Old
CPD-2126,internal_test,,120.0,Stable,0,Old
CPD-2129,train,1,120.0,Stable,0,New
CPD-2130,internal_test,,120.0,Stable,0,New
CPD-2131,train,0,32.75406479,Stable,0,New
CPD-2132,train,4,120.0,Stable,0,New
CPD-2133,train,4,120.0,Stable,0,Old
CPD-2134,external_test,,120.0,Stable,0,New
CPD-2135,train,4,120.0,Stable,0,New
CPD-2136,train,1,120.0,Stable,0,New
CPD-2137,train,4,2.51,Unstable,1,New
CPD-2138,train,3,120.0,Stable,0,New
CPD-2139,external_test,,42.82,Stable,0,New
CPD-2140,train,0,23.64,Unstable,1,Old
CPD-2141,train,4,120.0,Stable,0,Old
CPD-2142,internal_test,,120.0,Stable,0,New
CPD-2143,train,1,120.0,Stable,0,New
CPD-2144,external_test,,120.0,Stable,0,New
CPD-2145,train,1,120.0,Stable,0,Old
CPD-2146,train,1,111.15,Stable,0,Old
CPD-2147,train,1,120.0,Stable,0,New
CPD-2149,internal_test,,31.23,Stable,0,New
CPD-2150,train,4,120.0,Stable,0,Old
CPD-2151,train,1,120.0,Stable,0,Old
CPD-2152,external_test,,15.69,Unstable,1,Old
CPD-2153,train,3,102.52,Stable,0,Old
CPD-2154,internal_test,,120.0,Stable,0,New
CPD-2155,train,1,8.86,Unstable,1,Old
CPD-2156,train,0,120.0,Stable,0,New
CPD-2157,train,4,120.0,Stable,0,Old
CPD-2158,train,2,120.0,Stable,0,Old
CPD-2159,train,1,120.0,Stable,0,New
CPD-2160,train,0,12.78,Unstable,1,Old
CPD-2161,train,4,11.92,Unstable,1,Old
CPD-2162,train,1,77.59,Stable,0,Old
CPD-2163,train,3,23.71,Unstable,1,Old
CPD-2164,external_test,,120.0,Stable,0,Old
CPD-2165,train,3,2.26,Unstable,1,Old
CPD-2166,train,1,120.0,Stable,0,Old
CPD-2167,train,2,60.6,Stable,0,New
CPD-2168,train,3,120.0,Stable,0,Old
CPD-2170,train,2,120.0,Stable,0,New
CPD-2171,train,4,120.0,Stable,0,New
CPD-2172,external_test,,120.0,Stable,0,New
CPD-2173,train,2,120.0,Stable,0,Old
CPD-2174,train,4,105.0,Stable,0,New
CPD-2175,train,3,120.0,Stable,0,Old
CPD-2177,train,3,120.0,Stable,0,Old
CPD-2178,train,2,120.0,Stable,0,New
CPD-2179,train,3,54.85,Stable,0,Old
CPD-2180,internal_test,,120.0,Stable,0,New
CPD-2181,train,4,120.0,Stable,0,Old
CPD-2182,train,2,120.0,Stable,0,Old
CPD-2183,train,4,120.0,Stable,0,New
CPD-2185,train,1,120.0,Stable,0,Old
CPD-2186,train,4,120.0,Stable,0,Old
CPD-2187,train,0,90.15,Stable,0,Old
CPD-2188,train,2,61.35,Stable,0,New
CPD-2189,train,0,55.36535103,Stable,0,New
CPD-2190,train,0,120.0,Stable,0,Old
CPD-2191,train,3,120.0,Stable,0,New
CPD-2193,train,1,120.0,Stable,0,New
CPD-2194,train,4,120.0,Stable,0,New
CPD-2195,train,2,120.0,Stable,0,Old
CPD-2196,external_test,,99.06,Stable,0,New
CPD-2197,internal_test,,120.0,Stable,0,New
CPD-2198,train,3,120.0,Stable,0,New
CPD-2199,train,2,120.0,Stable,0,New
CPD-2200,train,1,13.2,Unstable,1,New
CPD-2201,external_test,,8.48,Unstable,1,New
CPD-2202,internal_test,,71.15,Stable,0,Old
CPD-2203,train,4,120.0,Stable,0,Old
CPD-2204,train,0,17.43,Unstable,1,New
CPD-2205,train,1,57.19,Stable,0,Old
CPD-2206,train,0,120.0,Stable,0,Old
CPD-2207,train,4,66.18,Stable,0,Old
CPD-2208,train,4,120.0,Stable,0,New
CPD-2209,train,2,120.0,Stable,0,New
CPD-2210,train,2,107.29,Stable,0,Old
CPD-2211,external_test,,107.61,Stable,0,New
CPD-2212,train,4,12.5202096,Unstable,1,New
CPD-2213,train,3,88.23,Stable,0,New
CPD-2214,train,3,120.0,Stable,0,Old
CPD-2215,train,3,120.0,Stable,0,Old
CPD-2216,external_test,,120.0,Stable,0,Old
CPD-2217,train,4,120.0,Stable,0,New
CPD-2218,train,1,18.35,Unstable,1,Old
CPD-2219,train,0,120.0,Stable,0,Old
CPD-2220,train,3,120.0,Stable,0,New
CPD-2222,train,0,120.0,Stable,0,New
CPD-2223,internal_test,,120.0,Stable,0,Old
CPD-2224,train,1,120.0,Stable,0,New
CPD-2225,train,3,120.0,Stable,0,Old
CPD-2226,train,3,11.74,Unstable,1,Old
CPD-2227,train,1,120.0,Stable,0,Old
CPD-2228,external_test,,120.0,Stable,0,New
CPD-2229,train,3,120.0,Stable,0,New
CPD-2230,train,2,88.95,Stable,0,New
CPD-2231,train,1,17.74,Unstable,1,Old
CPD-2232,train,4,120.0,Stable,0,Old
CPD-2233,train,3,120.0,Stable,0,Old
CPD-2234,train,3,120.0,Stable,0,Old
CPD-2235,train,0,100.5,Stable,0,Old
CPD-2236,train,1,120.0,Stable,0,Old
CPD-2237,internal_test,,62.64,Stable,0,New
CPD-2239,train,0,120.0,Stable,0,New
CPD-2240,train,3,120.0,Stable,0,Old
CPD-2241,train,4,13.53,Unstable,1,New
CPD-2242,train,1,120.0,Stable,0,Old
CPD-2243,train,4,104.9635383,Stable,0,New
CPD-2244,train,2,109.68,Stable,0,New
CPD-2245,train,0,120.0,Stable,0,Old
CPD-2246,train,2,120.0,Stable,0,New
CPD-2247,train,1,31.5,Stable,0,New
CPD-2248,train,4,16.33,Unstable,1,Old
CPD-2249,train,4,120.0,Stable,0,New
CPD-2250,train,0,120.0,Stable,0,Old
CPD-2251,train,4,112.2,Stable,0,Old
CPD-2252,train,0,120.0,Stable,0,New
CPD-2253,train,0,120.0,Stable,0,Old
CPD-2254,train,2,101.59,Stable,0,Old
CPD-2255,train,0,120.0,Stable,0,New
CPD-2256,train,2,120.0,Stable,0,Old
CPD-2257,internal_test,,120.0,Stable,0,New
CPD-2258,train,3,32.90869335,Stable,0,New
CPD-2259,train,4,10.49,Unstable,1,Old
CPD-2260,train,4,120.0,Stable,0,New
CPD-2262,train,0,120.0,Stable,0,New
CPD-2263,external_test,,79.55629375,Stable,0,New
CPD-2264,train,3,120.0,Stable,0,Old
CPD-2265,train,2,120.0,Stable,0,New
CPD-2266,train,3,120.0,Stable,0,New
CPD-2267,train,2,91.37,Stable,0,New
CPD-2268,train,0,97.66,Stable,0,New
CPD-2269,train,4,22.39,Unstable,1,New
CPD-2270,external_test,,120.0,Stable,0,New
CPD-2271,train,4,92.76,Stable,0,Old
CPD-2272,train,2,76.85,Stable,0,New
CPD-2273,train,2,43.86,Stable,0,Old
CPD-2275,train,4,57.22,Stable,0,Old
CPD-2276,train,4,30.35032425,Stable,0,New
CPD-2277,train,1,120.0,Stable,0,New
CPD-2278,train,4,120.0,Stable,0,Old
CPD-2279,train,3,120.0,Stable,0,Old
CPD-2281,internal_test,,62.38,Stable,0,Old
CPD-2282,train,0,120.0,Stable,0,Old
CPD-2283,train,1,99.62,Stable,0,New
CPD-2284,external_test,,120.0,Stable,0,New
CPD-2285,external_test,,120.0,Stable,0,New
CPD-2286,train,4,120.0,Stable,0,Old
CPD-2287,train,1,120.0,Stable,0,Old
CPD-2288,train,1,95.89,Stable,0,New
CPD-2289,train,3,120.0,Stable,0,New
CPD-2290,train,0,120.0,Stable,0,Old
CPD-2291,train,2,120.0,Stable,0,New
CPD-2292,train,3,101.22,Stable,0,Old
CPD-2293,external_test,,120.0,Stable,0,New
CPD-2295,train,2,120.0,Stable,0,New
CPD-2296,train,1,120.0,Stable,0,New
CPD-2297,train,4,120.0,Stable,0,Old
CPD-2298,internal_test,,120.0,Stable,0,New
CPD-2299,train,0,120.0,Stable,0,New
CPD-2300,internal_test,,120.0,Stable,0,New
CPD-2302,internal_test,,120.0,Stable,0,New
CPD-2304,train,0,37.9,Stable,0,Old
CPD-2305,train,4,64.32,Stable,0,New
CPD-2306,external_test,,120.0,Stable,0,New
CPD-2307,train,3,120.0,Stable,0,New
CPD-2308,train,1,83.34,Stable,0,New
CPD-2309,internal_test,,120.0,Stable,0,New
CPD-2310,train,2,120.0,Stable,0,Old
CPD-2311,external_test,,92.38,Stable,0,New
CPD-2312,train,4,80.95,Stable,0,Old
CPD-2313,train,3,120.0,Stable,0,New
CPD-2314,external_test,,120.0,Stable,0,Old
CPD-2315,train,2,10.83,Unstable,1,New
CPD-2316,train,3,120.0,Stable,0,Old
CPD-2317,train,2,120.0,Stable,0,Old
CPD-2318,train,0,120.0,Stable,0,New
CPD-2319,external_test,,64.38,Stable,0,New
CPD-2320,train,3,120.0,Stable,0,New
CPD-2321,train,4,10.43,Unstable,1,New
CPD-2322,train,3,120.0,Stable,0,New
CPD-2323,train,3,49.07,Stable,0,Old
CPD-2325,external_test,,95.64,Stable,0,New
CPD-2326,train,0,120.0,Stable,0,Old
CPD-2327,internal_test,,95.25,Stable,0,New
CPD-2329,internal_test,,35.73,Stable,0,New
CPD-2330,train,4,90.03,Stable,0,Old
CPD-2331,train,4,120.0,Stable,0,New
CPD-2332,external_test,,120.0,Stable,0,New
CPD-2334,train,0,120.0,Stable,0,New
CPD-2335,train,4,104.72,Stable,0,Old
CPD-2336,train,2,120.0,Stable,0,New
CPD-2337,train,3,106.14,Stable,0,Old
CPD-2338,train,0,1.51,Unstable,1,Old
CPD-2339,train,0,118.63,Stable,0,New
CPD-2340,train,2,62.39,Stable,0,Old
CPD-2341,train,0,120.0,Stable,0,Old
CPD-2342,train,4,114.67,Stable,0,Old
CPD-2343,train,0,120.0,Stable,0,New
CPD-2344,train,3,90.52,Stable,0,Old
CPD-2345,train,1,120.0,Stable,0,New
CPD-2346,train,4,120.0,Stable,0,New
CPD-2347,train,1,120.0,Stable,0,New
CPD-2348,internal_test,,120.0,Stable,0,New
CPD-2349,train,0,114.76,Stable,0,Old
CPD-2350,train,4,120.0,Stable,0,Old
CPD-2351,train,1,120.0,Stable,0,New
CPD-2352,train,3,118.44,Stable,0,Old
CPD-2353,train,1,120.0,Stable,0,Old
CPD-2354,internal_test,,120.0,Stable,0,New
CPD-2355,internal_test,,120.0,Stable,0,Old
CPD-2356,train,2,120.0,Stable,0,New
CPD-2357,external_test,,84.72,Stable,0,New
CPD-2358,train,4,120.0,Stable,0,Old
CPD-2359,train,1,120.0,Stable,0,Old
CPD-2360,train,4,82.91,Stable,0,Old
CPD-2361,train,2,89.22,Stable,0,New
CPD-2362,train,2,120.0,Stable,0,New
CPD-2363,train,1,101.83,Stable,0,Old
CPD-2364,train,0,48.3,Stable,0,New
CPD-2366,internal_test,,102.7,Stable,0,Old
CPD-2367,train,2,120.0,Stable,0,New
CPD-2368,train,3,120.0,Stable,0,Old
CPD-2369,train,4,120.0,Stable,0,Old
CPD-2370,train,3,120.0,Stable,0,Old
CPD-2371,train,4,96.53,Stable,0,Old
CPD-2372,train,4,111.93,Stable,0,Old
CPD-2373,external_test,,120.0,Stable,0,Old
CPD-2374,train,3,120.0,Stable,0,New
CPD-2375,external_test,,97.38,Stable,0,New
CPD-2376,train,2,120.0,Stable,0,New
CPD-2377,train,4,98.93,Stable,0,Old
CPD-2378,train,4,120.0,Stable,0,New
CPD-2379,train,4,120.0,Stable,0,Old
CPD-2380,train,2,120.0,Stable,0,Old
CPD-2381,train,0,120.0,Stable,0,New
CPD-2382,train,4,120.0,Stable,0,New
CPD-2383,internal_test,,96.61,Stable,0,Old
CPD-2384,train,2,120.0,Stable,0,New
CPD-2385,train,0,120.0,Stable,0,New
CPD-2386,train,4,85.09,Stable,0,Old
CPD-2387,train,2,120.0,Stable,0,Old
CPD-2388,train,4,120.0,Stable,0,Old
CPD-2389,train,4,120.0,Stable,0,Old
CPD-2390,train,1,120.0,Stable,0,New
CPD-2391,external_test,,7.45,Unstable,1,Old
CPD-2392,train,1,0.69,Unstable,1,New
CPD-2394,train,2,120.0,Stable,0,New
CPD-2396,train,1,120.0,Stable,0,Old
CPD-2397,train,0,120.0,Stable,0,Old
CPD-2398,train,1,97.49,Stable,0,Old
CPD-2399,train,2,74.83,Stable,0,New
CPD-2400,train,2,120.0,Stable,0,New
CPD-2401,train,1,2.28,Unstable,1,Old
CPD-2402,train,3,108.18,Stable,0,New
CPD-2403,external_test,,120.0,Stable,0,New
CPD-2404,train,1,120.0,Stable,0,New
CPD-2405,internal_test,,120.0,Stable,0,Old
CPD-2406,train,1,120.0,Stable,0,Old
CPD-2407,internal_test,,120.0,Stable,0,Old
CPD-2408,train,1,120.0,Stable,0,Old
CPD-2409,train,2,120.0,Stable,0,New
CPD-2410,train,2,120.0,Stable,0,New
CPD-2411,internal_test,,120.0,Stable,0,New
CPD-2412,train,1,120.0,Stable,0,Old
CPD-2413,external_test,,120.0,Stable,0,New
CPD-2414,train,2,120.0,Stable,0,New
CPD-2415,internal_test,,120.0,Stable,0,Old
CPD-2416,train,4,120.0,Stable,0,New
CPD-2417,train,2,120.0,Stable,0,New
CPD-2418,train,3,120.0,Stable,0,New
CPD-2419,train,0,95.67,Stable,0,New
CPD-2420,train,2,120.0,Stable,0,New
CPD-2421,train,2,82.51,Stable,0,New
CPD-2423,internal_test,,120.0,Stable,0,New
CPD-2425,train,3,120.0,Stable,0,New
CPD-2426,internal_test,,62.52,Stable,0,New
CPD-2427,external_test,,120.0,Stable,0,New
CPD-2428,train,4,54.2032265,Stable,0,New
CPD-2429,train,1,120.0,Stable,0,New
CPD-2430,train,0,120.0,Stable,0,New
CPD-2431,train,2,103.15,Stable,0,New
CPD-2432,external_test,,58.5,Stable,0,Old
CPD-2433,internal_test,,120.0,Stable,0,Old
CPD-2434,train,3,120.0,Stable,0,Old
CPD-2435,train,3,96.31,Stable,0,Old
CPD-2436,train,0,120.0,Stable,0,New
CPD-2437,train,4,120.0,Stable,0,Old
CPD-2438,train,1,120.0,Stable,0,New
CPD-2439,train,0,120.0,Stable,0,Old
CPD-2440,train,3,120.0,Stable,0,New
CPD-2441,external_test,,73.46,Stable,0,New
CPD-2442,train,1,107.33,Stable,0,New
CPD-2443,external_test,,108.525754,Stable,0,New
CPD-2444,train,2,120.0,Stable,0,New
CPD-2445,train,0,120.0,Stable,0,New
CPD-2446,internal_test,,120.0,Stable,0,Old
CPD-2447,train,4,8.9,Unstable,1,Old
CPD-2448,train,2,111.26,Stable,0,Old
CPD-2449,train,1,120.0,Stable,0,New
CPD-2450,train,0,120.0,Stable,0,New
CPD-2451,external_test,,120.0,Stable,0,Old
CPD-2452,external_test,,120.0,Stable,0,Old
CPD-2453,train,0,120.0,Stable,0,New
CPD-2454,train,4,78.26,Stable,0,New
CPD-2455,train,4,120.0,Stable,0,Old
CPD-2456,external_test,,120.0,Stable,0,New
CPD-2457,external_test,,102.61,Stable,0,Old
CPD-2458,train,0,120.0,Stable,0,New
CPD-2459,train,4,120.0,Stable,0,New
CPD-2460,train,4,120.0,Stable,0,Old
CPD-2461,train,0,120.0,Stable,0,Old
CPD-2462,train,4,120.0,Stable,0,New
CPD-2463,train,2,120.0,Stable,0,Old
CPD-2465,internal_test,,120.0,Stable,0,New
CPD-2466,train,3,1.018904831,Unstable,1,New
CPD-2467,train,4,116.4,Stable,0,Old
CPD-2468,train,2,120.0,Stable,0,New
CPD-2469,external_test,,120.0,Stable,0,New
CPD-2470,train,2,120.0,Stable,0,New
CPD-2471,external_test,,120.0,Stable,0,Old
CPD-2473,internal_test,,107.83,Stable,0,Old
CPD-2474,train,3,120.0,Stable,0,New
CPD-2475,train,1,120.0,Stable,0,New
CPD-2476,train,0,69.32,Stable,0,Old
CPD-2477,train,0,107.53,Stable,0,New
CPD-2478,train,1,76.73,Stable,0,Old
CPD-2479,train,2,120.0,Stable,0,New
CPD-2480,train,1,4.06,Unstable,1,New
CPD-2481,train,0,120.0,Stable,0,New
CPD-2482,internal_test,,120.0,Stable,0,Old
CPD-2483,train,2,120.0,Stable,0,New
CPD-2484,train,3,120.0,Stable,0,New
CPD-2485,train,1,115.0,Stable,0,New
CPD-2486,train,4,120.0,Stable,0,Old
CPD-2487,train,2,120.0,Stable,0,New
CPD-2488,internal_test,,120.0,Stable,0,New
CPD-2489,internal_test,,120.0,Stable,0,New
CPD-2490,external_test,,103.7,Stable,0,New
CPD-2491,train,2,86.94,Stable,0,Old
CPD-2492,train,2,54.55,Stable,0,New
CPD-2493,train,3,120.0,Stable,0,New
CPD-2494,train,4,120.0,Stable,0,New
CPD-2495,external_test,,120.0,Stable,0,New
CPD-2496,train,3,91.62857046,Stable,0,New
CPD-2497,train,0,40.89,Stable,0,New
CPD-2498,train,2,120.0,Stable,0,New
CPD-2499,train,0,25.29,Unstable,1,New
CPD-2500,train,0,120.0,Stable,0,New
CPD-2501,train,4,56.81,Stable,0,Old
CPD-2502,train,2,104.38,Stable,0,New
CPD-2503,train,4,120.0,Stable,0,Old
CPD-2504,internal_test,,120.0,Stable,0,New
CPD-2505,train,3,120.0,Stable,0,Old
CPD-2506,train,1,93.72,Stable,0,New
CPD-2508,train,1,120.0,Stable,0,Old
CPD-2509,train,2,120.0,Stable,0,Old
CPD-2510,train,3,120.0,Stable,0,Old
CPD-2511,train,1,120.0,Stable,0,New
CPD-2512,train,4,107.0295468,Stable,0,New
CPD-2513,train,4,120.0,Stable,0,New
CPD-2514,train,2,120.0,Stable,0,Old
CPD-2515,train,3,79.37,Stable,0,Old
CPD-2516,train,1,120.0,Stable,0,New
CPD-2517,train,4,22.87995615,Unstable,1,New
CPD-2518,train,3,55.26,Stable,0,Old
