compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-1812,train,3,120.0,Stable,0,New
CPD-1813,train,0,120.0,Stable,0,Old
CPD-1814,train,2,35.18,Stable,0,New
CPD-1815,train,2,19.52,Unstable,1,Old
CPD-1817,train,2,120.0,Stable,0,New
CPD-1818,train,0,120.0,Stable,0,Old
CPD-1819,train,3,120.0,Stable,0,New
CPD-1820,train,4,120.0,Stable,0,New
CPD-1821,external_test,,120.0,Stable,0,New
CPD-1822,train,4,12.81,Unstable,1,Old
CPD-1823,train,3,111.55,Stable,0,Old
CPD-1824,train,3,120.0,Stable,0,New
CPD-1825,train,1,120.0,Stable,0,New
CPD-1826,train,3,108.45,Stable,0,Old
CPD-1827,train,4,68.51,Stable,0,Old
CPD-1828,train,4,82.86,Stable,0,Old
CPD-1829,train,3,1.89,Unstable,1,Old
CPD-1830,train,0,120.0,Stable,0,New
CPD-1831,train,2,2.42,Unstable,1,New
CPD-1832,train,4,95.15,Stable,0,New
CPD-1833,train,2,70.47,Stable,0,New
CPD-1834,train,2,120.0,Stable,0,New
CPD-1835,external_test,,120.0,Stable,0,Old
CPD-1836,train,1,120.0,Stable,0,New
CPD-1837,internal_test,,105.64,Stable,0,Old
CPD-1838,train,0,120.0,Stable,0,Old
CPD-1839,train,0,120.0,Stable,0,New
CPD-1840,train,0,120.0,Stable,0,Old
CPD-1841,train,3,107.89,Stable,0,New
CPD-1842,train,0,120.0,Stable,0,New
CPD-1843,train,3,120.0,Stable,0,New
CPD-1844,train,3,75.71,Stable,0,Old
CPD-1845,internal_test,,91.52,Stable,0,New
CPD-1846,train,1,50.35,Stable,0,Old
CPD-1847,train,3,120.0,Stable,0,New
CPD-1848,train,2,73.65,Stable,0,Old
CPD-1849,train,3,120.0,Stable,0,New
CPD-1850,train,3,115.14,Stable,0,Old
CPD-1851,train,1,17.37,Unstable,1,New
CPD-1852,train,0,120.0,Stable,0,New
CPD-1853,train,1,102.18,Stable,0,Old
CPD-1854,train,0,44.61,Stable,0,Old
CPD-1855,train,0,116.55,Stable,0,Old
CPD-1856,train,3,120.0,Stable,0,New
CPD-1857,train,2,120.0,Stable,0,Old
CPD-1858,train,1,118.48,Stable,0,New
CPD-1859,train,1,9.24,Unstable,1,Old
CPD-1860,internal_test,,120.0,Stable,0,Old
CPD-1861,train,4,102.83,Stable,0,New
CPD-1862,train,1,120.0,Stable,0,New
CPD-1863,train,4,100.62,Stable,0,New
CPD-1864,train,1,120.0,Stable,0,New
CPD-1865,train,0,120.0,Stable,0,New
CPD-1866,internal_test,,99.41,Stable,0,New
CPD-1867,train,1,120.0,Stable,0,New
CPD-1868,train,4,120.0,Stable,0,Old
CPD-1869,train,1,1.25,Unstable,1,Old
CPD-1870,train,1,120.0,Stable,0,Old
CPD-1871,train,0,120.0,Stable,0,New
CPD-1872,train,1,101.12,Stable,0,New
CPD-1873,internal_test,,120.0,Stable,0,New
CPD-1874,train,2,120.0,Stable,0,New
CPD-1875,train,2,44.55,Stable,0,Old
CPD-1876,external_test,,120.0,Stable,0,New
CPD-1877,train,4,85.55,Stable,0,New
CPD-1878,train,1,77.28,Stable,0,New
CPD-1879,external_test,,4.01,Unstable,1,Old
CPD-1880,train,2,120.0,Stable,0,Old
CPD-1881,train,2,49.77,Stable,0,Old
CPD-1882,train,1,85.24,Stable,0,Old
CPD-1883,internal_test,,120.0,Stable,0,New
CPD-1884,train,1,120.0,Stable,0,New
CPD-1885,train,0,120.0,Stable,0,New
CPD-1886,train,2,43.76,Stable,0,New
CPD-1887,train,2,120.0,Stable,0,New
CPD-1888,train,4,2.22,Unstable,1,Old
CPD-1889,train,3,120.0,Stable,0,New
CPD-1890,train,0,120.0,Stable,0,New
CPD-1891,train,4,19.96,Unstable,1,Old
CPD-1892,train,2,2.25,Unstable,1,Old
CPD-1893,train,2,115.58,Stable,0,Old
CPD-1894,train,4,120.0,Stable,0,New
CPD-1895,train,0,116.23,Stable,0,New
CPD-1896,internal_test,,52.21,Stable,0,New
CPD-1897,train,3,106.66,Stable,0,Old
CPD-1898,external_test,,120.0,Stable,0,New
CPD-1899,train,4,120.0,Stable,0,New
CPD-1900,train,4,85.61,Stable,0,New
CPD-1901,train,1,1.2,Unstable,1,Old
CPD-1902,internal_test,,48.88904803,Stable,0,New
CPD-1903,train,4,120.0,Stable,0,Old
CPD-1904,train,0,41.6,Stable,0,Old
CPD-1905,train,1,120.0,Stable,0,New
CPD-1906,train,4,120.0,Stable,0,New
CPD-1907,train,0,120.0,Stable,0,New
CPD-1908,internal_test,,120.0,Stable,0,New
CPD-1909,train,2,120.0,Stable,0,New
CPD-1910,internal_test,,51.65,Stable,0,Old
CPD-1911,train,2,120.0,Stable,0,New
CPD-1912,train,0,113.81,Stable,0,New
CPD-1913,train,2,101.36,Stable,0,New
CPD-1914,train,3,120.0,Stable,0,Old
CPD-1915,train,0,120.0,Stable,0,Old
CPD-1916,train,4,120.0,Stable,0,New
CPD-1917,train,1,59.57,Stable,0,Old
CPD-1918,internal_test,,120.0,Stable,0,New
CPD-1919,internal_test,,120.0,Stable,0,New
CPD-1920,train,2,120.0,Stable,0,New
CPD-1921,train,2,120.0,Stable,0,Old
CPD-1922,train,1,93.84396984,Stable,0,New
CPD-1923,internal_test,,120.0,Stable,0,Old
CPD-1924,train,3,120.0,Stable,0,New
CPD-1925,train,4,120.0,Stable,0,New
CPD-1926,train,3,120.0,Stable,0,New
CPD-1927,train,2,120.0,Stable,0,New
CPD-1928,external_test,,120.0,Stable,0,New
CPD-1929,train,1,120.0,Stable,0,New
CPD-1930,train,2,120.0,Stable,0,Old
CPD-1931,train,3,120.0,Stable,0,New
CPD-1932,train,4,120.0,Stable,0,New
CPD-1933,train,4,46.19,Stable,0,Old
CPD-1934,train,4,115.03,Stable,0,Old
CPD-1935,train,0,120.0,Stable,0,New
CPD-1937,train,2,120.0,Stable,0,New
CPD-1938,train,1,120.0,Stable,0,New
CPD-1939,train,1,63.13,Stable,0,New
CPD-1940,train,3,110.73,Stable,0,New
CPD-1941,train,3,69.54,Stable,0,New
CPD-1942,train,2,114.9,Stable,0,New
CPD-1943,train,0,110.74,Stable,0,New
CPD-1944,train,4,103.0,Stable,0,New
CPD-1945,train,3,120.0,Stable,0,New
CPD-1946,external_test,,120.0,Stable,0,New
CPD-1947,external_test,,120.0,Stable,0,New
CPD-1948,train,4,55.7,Stable,0,Old
CPD-1949,internal_test,,19.32,Unstable,1,Old
CPD-1950,train,4,96.8,Stable,0,Old
CPD-1951,train,4,120.0,Stable,0,Old
CPD-1952,train,3,120.0,Stable,0,New
CPD-1953,train,0,120.0,Stable,0,Old
CPD-1954,internal_test,,120.0,Stable,0,New
CPD-1955,train,0,120.0,Stable,0,Old
CPD-1956,train,1,2.58,Unstable,1,Old
CPD-1957,train,2,120.0,Stable,0,New
CPD-1958,train,3,120.0,Stable,0,New
CPD-1959,train,3,120.0,Stable,0,New
CPD-1960,train,3,120.0,Stable,0,Old
CPD-1961,external_test,,120.0,Stable,0,New
CPD-1962,internal_test,,120.0,Stable,0,New
CPD-1963,train,0,120.0,Stable,0,New
CPD-1964,train,2,120.0,Stable,0,New
CPD-1965,train,3,120.0,Stable,0,New
CPD-1966,train,2,120.0,Stable,0,New
CPD-1967,train,2,120.0,Stable,0,New
CPD-1968,train,3,120.0,Stable,0,New
CPD-1969,train,0,120.0,Stable,0,New
CPD-1970,train,4,120.0,Stable,0,New
CPD-1971,internal_test,,120.0,Stable,0,New
CPD-1972,train,4,46.03,Stable,0,New
CPD-1973,external_test,,96.95,Stable,0,New
CPD-1974,train,3,120.0,Stable,0,Old
CPD-1975,train,4,120.0,Stable,0,New
CPD-1976,train,3,28.37,Unstable,1,Old
CPD-1977,train,4,34.87,Stable,0,Old
CPD-1978,train,4,120.0,Stable,0,New
CPD-1979,train,3,3.63,Unstable,1,Old
CPD-1980,train,3,71.19,Stable,0,Old
CPD-1981,train,1,34.05,Stable,0,Old
CPD-1982,train,1,120.0,Stable,0,Old
CPD-1983,train,3,120.0,Stable,0,New
CPD-1984,train,2,120.0,Stable,0,New
CPD-1985,train,0,120.0,Stable,0,Old
CPD-1986,train,2,98.0,Stable,0,New
CPD-1987,train,1,20.48,Unstable,1,Old
CPD-1988,train,0,120.0,Stable,0,New
CPD-1989,train,3,120.0,Stable,0,New
CPD-1990,external_test,,82.81,Stable,0,Old
CPD-1991,internal_test,,81.09,Stable,0,Old
CPD-1992,train,4,118.63,Stable,0,New
CPD-1993,train,2,94.8567241,Stable,0,New
CPD-1994,train,1,101.98,Stable,0,Old
CPD-1995,train,2,120.0,Stable,0,Old
CPD-1996,train,0,120.0,Stable,0,Old
CPD-1997,train,2,120.0,Stable,0,New
CPD-1998,external_test,,120.0,Stable,0,Old
CPD-1999,train,1,120.0,Stable,0,New
CPD-2000,train,0,120.0,Stable,0,New
CPD-2001,train,3,115.15,Stable,0,New
CPD-2002,train,4,120.0,Stable,0,New
CPD-2003,train,4,56.48,Stable,0,New
CPD-2004,train,0,77.0,Stable,0,Old
CPD-2005,external_test,,54.60095591,Stable,0,New
CPD-2006,train,4,96.63471582,Stable,0,New
CPD-2007,train,4,51.97,Stable,0,Old
CPD-2008,train,2,29.48,Unstable,1,New
CPD-2009,external_test,,8.4,Unstable,1,Old
CPD-2010,train,4,120.0,Stable,0,New
CPD-2011,train,1,42.04,Stable,0,Old
CPD-2012,external_test,,83.06,Stable,0,New
CPD-2013,train,4,120.0,Stable,0,Old
CPD-2014,train,2,120.0,Stable,0,New
CPD-2015,train,4,120.0,Stable,0,New
CPD-2016,external_test,,120.0,Stable,0,Old
CPD-2017,train,3,120.0,Stable,0,New
CPD-2018,train,2,120.0,Stable,0,New
CPD-2019,train,4,82.58,Stable,0,Old
CPD-2020,train,0,120.0,Stable,0,Old
CPD-2021,train,0,120.0,Stable,0,New
CPD-2022,train,2,120.0,Stable,0,New
CPD-2023,train,0,98.03,Stable,0,Old
CPD-2024,internal_test,,120.0,Stable,0,New
CPD-2025,train,2,24.79,Unstable,1,New
CPD-2026,train,0,120.0,Stable,0,New
CPD-2027,train,2,84.29,Stable,0,New
CPD-2028,train,0,120.0,Stable,0,Old
CPD-2029,train,2,120.0,Stable,0,New
CPD-2030,train,2,120.0,Stable,0,New
CPD-2031,train,0,1.85,Unstable,1,Old
CPD-2032,train,3,109.35,Stable,0,Old
CPD-2033,train,4,120.0,Stable,0,New
CPD-2034,train,3,99.7,Stable,0,New
CPD-2035,train,3,56.6,Stable,0,Old
CPD-2036,train,2,71.38,Stable,0,New
CPD-2037,train,1,120.0,Stable,0,Old
CPD-2038,train,4,93.46,Stable,0,Old
CPD-2039,external_test,,101.34,Stable,0,New
CPD-2040,external_test,,73.58,Stable,0,New
CPD-2041,external_test,,120.0,Stable,0,New
CPD-2042,train,1,120.0,Stable,0,New
CPD-2043,train,2,120.0,Stable,0,New
CPD-2044,train,3,102.5,Stable,0,New
CPD-2045,train,3,120.0,Stable,0,Old
CPD-2046,train,4,103.36,Stable,0,New
CPD-2047,train,4,120.0,Stable,0,New
CPD-2048,internal_test,,117.6,Stable,0,New
CPD-2049,external_test,,14.95,Unstable,1,Old
CPD-2050,train,1,120.0,Stable,0,New
CPD-2052,train,0,42.87,Stable,0,Old
CPD-2053,external_test,,64.0,Stable,0,New
CPD-2054,train,2,84.46,Stable,0,New
CPD-2055,train,2,5.56,Unstable,1,Old
CPD-2056,train,1,14.9,Unstable,1,Old
CPD-2057,train,0,92.97,Stable,0,New
CPD-2058,train,4,12.25,Unstable,1,Old
CPD-2059,train,1,120.0,Stable,0,New
CPD-2060,internal_test,,87.75,Stable,0,Old
CPD-2061,train,1,57.93,Stable,0,Old
CPD-2062,external_test,,120.0,Stable,0,Old
CPD-2064,train,2,82.99,Stable,0,New
CPD-2065,train,3,55.83,Stable,0,Old
CPD-2066,train,0,120.0,Stable,0,New
CPD-2067,train,0,120.0,Stable,0,New
CPD-2068,train,2,120.0,Stable,0,New
CPD-2069,train,4,120.0,Stable,0,New
CPD-2070,internal_test,,48.01,Stable,0,Old
CPD-2071,internal_test,,120.0,Stable,0,New
CPD-2072,train,3,120.0,Stable,0,New
CPD-2073,internal_test,,110.05,Stable,0,New
CPD-2074,train,3,69.25,Stable,0,New
CPD-2075,train,1,2.15,Unstable,1,Old
CPD-2076,internal_test,,120.0,Stable,0,Old
CPD-2077,train,4,120.0,Stable,0,Old
CPD-2078,external_test,,120.0,Stable,0,New
CPD-2079,train,2,120.0,Stable,0,New
CPD-2080,train,2,119.07,Stable,0,Old
CPD-2081,train,0,2.92,Unstable,1,Old
CPD-2082,train,2,120.0,Stable,0,New
CPD-2083,train,0,120.0,Stable,0,New
CPD-2084,train,1,120.0,Stable,0,New
CPD-2085,train,4,96.15,Stable,0,New
CPD-2086,internal_test,,120.0,Stable,0,New
CPD-2087,train,1,18.57,Unstable,1,Old
CPD-2088,internal_test,,101.36,Stable,0,New
CPD-2089,train,3,14.91,Unstable,1,New
CPD-2090,internal_test,,49.69,Stable,0,Old
CPD-2091,train,1,120.0,Stable,0,New
CPD-2092,train,0,88.94,Stable,0,Old
CPD-2093,train,1,111.64,Stable,0,Old
CPD-2094,train,2,120.0,Stable,0,New
CPD-2095,train,0,120.0,Stable,0,New
CPD-2096,external_test,,6.24,Unstable,1,New
CPD-2097,train,2,100.71,Stable,0,New
CPD-2098,external_test,,120.0,Stable,0,New
CPD-2099,train,1,0.99,Unstable,1,Old
CPD-2100,train,2,120.0,Stable,0,New
CPD-2101,train,0,120.0,Stable,0,Old
CPD-2102,internal_test,,59.35,Stable,0,New
CPD-2103,train,2,120.0,Stable,0,New
CPD-2104,train,4,120.0,Stable,0,Old
CPD-2105,train,2,29.73,Unstable,1,Old
CPD-2106,train,2,7.85,Unstable,1,Old
CPD-2107,external_test,,120.0,Stable,0,Old
CPD-2108,train,3,120.0,Stable,0,New
CPD-2109,internal_test,,7.17,Unstable,1,Old
CPD-2110,train,1,26.54,Unstable,1,Old
CPD-2111,internal_test,,77.99,Stable,0,New
CPD-2112,train,0,120.0,Stable,0,Old
CPD-2113,train,1,38.26,Stable,0,New
CPD-2114,external_test,,46.48,Stable,0,Old
CPD-2115,train,4,120.0,Stable,0,New
CPD-2116,external_test,,109.07,Stable,0,New
CPD-2118,train,2,120.0,Stable,0,New
CPD-2119,train,4,17.98,Unstable,1,Old
CPD-2120,train,3,120.0,Stable,0,New
CPD-2121,train,4,120.0,Stable,0,New
CPD-2122,train,0,120.0,Stable,0,New
CPD-2123,train,0,120.0,Stable,0,Old
CPD-2124,external_test,,120.0,Stable,0,Old
CPD-2125,internal_test,,105.62,Stable,0,Old
CPD-2126,internal_test,,120.0,Stable,0,Old
CPD-2127,train,0,36.74,Stable,0,New
CPD-2128,train,3,113.1,Stable,0,Old
CPD-2129,train,0,34.1920733,Stable,0,New
CPD-2130,internal_test,,91.58,Stable,0,New
CPD-2132,train,4,120.0,Stable,0,New
CPD-2133,train,3,31.44,Stable,0,Old
CPD-2134,external_test,,116.68,Stable,0,New
CPD-2135,train,3,120.0,Stable,0,New
CPD-2136,train,1,82.98,Stable,0,New
CPD-2137,train,0,120.0,Stable,0,New
CPD-2138,train,3,120.0,Stable,0,New
CPD-2139,external_test,,66.5,Stable,0,New
CPD-2141,train,1,120.0,Stable,0,Old
CPD-2142,internal_test,,41.42,Stable,0,New
CPD-2143,train,3,120.0,Stable,0,New
CPD-2144,external_test,,120.0,Stable,0,New
CPD-2145,train,3,120.0,Stable,0,Old
CPD-2146,train,3,99.66,Stable,0,Old
CPD-2147,train,4,120.0,Stable,0,New
CPD-2148,train,4,120.0,Stable,0,New
CPD-2149,internal_test,,49.8,Stable,0,New
CPD-2150,train,2,10.99,Unstable,1,Old
CPD-2151,train,1,107.71,Stable,0,Old
CPD-2152,external_test,,49.57,Stable,0,Old
CPD-2153,train,3,81.62,Stable,0,Old
CPD-2154,internal_test,,120.0,Stable,0,New
CPD-2155,train,1,3.59,Unstable,1,Old
CPD-2156,train,2,120.0,Stable,0,New
CPD-2157,train,2,120.0,Stable,0,Old
CPD-2158,train,2,120.0,Stable,0,Old
CPD-2159,train,2,120.0,Stable,0,New
CPD-2160,train,0,19.39,Unstable,1,Old
CPD-2161,train,0,75.07,Stable,0,Old
CPD-2162,train,1,11.75,Unstable,1,Old
CPD-2163,train,1,30.14,Stable,0,Old
CPD-2164,external_test,,120.0,Stable,0,Old
CPD-2165,external_test,,1.51,Unstable,1,Old
CPD-2166,train,1,120.0,Stable,0,Old
CPD-2167,train,2,120.0,Stable,0,New
CPD-2168,train,0,120.0,Stable,0,Old
CPD-2169,train,4,113.69,Stable,0,New
CPD-2170,train,4,120.0,Stable,0,New
CPD-2171,train,2,120.0,Stable,0,New
CPD-2172,external_test,,120.0,Stable,0,New
CPD-2173,train,4,112.74,Stable,0,Old
CPD-2174,train,4,18.6,Unstable,1,New
CPD-2175,train,3,120.0,Stable,0,Old
CPD-2176,train,0,120.0,Stable,0,New
CPD-2177,train,1,43.32,Stable,0,Old
CPD-2178,train,2,120.0,Stable,0,New
CPD-2179,train,3,94.54,Stable,0,Old
CPD-2180,internal_test,,120.0,Stable,0,New
CPD-2181,train,0,115.48,Stable,0,Old
CPD-2182,train,1,115.36,Stable,0,Old
CPD-2183,train,4,120.0,Stable,0,New
CPD-2184,train,4,120.0,Stable,0,New
CPD-2185,train,1,92.26,Stable,0,Old
CPD-2186,train,4,15.81,Unstable,1,Old
CPD-2187,train,2,51.58,Stable,0,Old
CPD-2188,train,3,49.78,Stable,0,New
CPD-2189,train,2,84.72316946,Stable,0,New
CPD-2190,train,0,81.86,Stable,0,Old
CPD-2191,train,3,120.0,Stable,0,New
CPD-2192,train,4,69.95,Stable,0,New
CPD-2193,train,0,120.0,Stable,0,New
CPD-2194,train,4,120.0,Stable,0,New
CPD-2195,train,1,84.07,Stable,0,Old
CPD-2196,external_test,,120.0,Stable,0,New
CPD-2197,internal_test,,120.0,Stable,0,New
CPD-2198,train,3,120.0,Stable,0,New
CPD-2199,train,2,120.0,Stable,0,New
CPD-2200,train,2,5.96,Unstable,1,New
CPD-2201,external_test,,120.0,Stable,0,New
CPD-2202,internal_test,,101.67,Stable,0,Old
CPD-2203,train,2,15.88,Unstable,1,Old
CPD-2204,train,4,120.0,Stable,0,New
CPD-2205,train,1,82.37,Stable,0,Old
CPD-2206,train,0,120.0,Stable,0,Old
CPD-2207,train,0,120.0,Stable,0,Old
CPD-2208,train,0,120.0,Stable,0,New
CPD-2209,train,2,120.0,Stable,0,New
CPD-2210,train,3,105.69,Stable,0,Old
CPD-2211,external_test,,120.0,Stable,0,New
CPD-2212,train,3,31.68347469,Stable,0,New
CPD-2213,train,1,110.33,Stable,0,New
CPD-2214,train,0,48.9,Stable,0,Old
CPD-2215,train,3,120.0,Stable,0,Old
CPD-2216,external_test,,12.03,Unstable,1,Old
CPD-2217,train,3,40.06,Stable,0,New
CPD-2218,train,2,9.11,Unstable,1,Old
CPD-2219,train,0,90.54,Stable,0,Old
CPD-2220,train,1,120.0,Stable,0,New
CPD-2221,internal_test,,44.78,Stable,0,New
CPD-2222,train,0,120.0,Stable,0,New
CPD-2223,internal_test,,17.21,Unstable,1,Old
CPD-2224,train,3,120.0,Stable,0,New
CPD-2225,train,2,120.0,Stable,0,Old
CPD-2226,train,2,16.68,Unstable,1,Old
CPD-2227,train,1,15.38,Unstable,1,Old
CPD-2228,external_test,,96.26,Stable,0,New
CPD-2229,train,4,50.5,Stable,0,New
CPD-2230,train,0,74.45,Stable,0,New
CPD-2231,train,2,0.92,Unstable,1,Old
CPD-2232,train,4,120.0,Stable,0,Old
CPD-2233,train,4,120.0,Stable,0,Old
CPD-2234,train,1,53.63,Stable,0,Old
CPD-2235,train,0,120.0,Stable,0,Old
CPD-2236,train,3,120.0,Stable,0,Old
CPD-2237,internal_test,,120.0,Stable,0,New
CPD-2238,train,1,120.0,Stable,0,New
CPD-2239,train,0,120.0,Stable,0,New
CPD-2240,train,3,120.0,Stable,0,Old
CPD-2241,train,0,88.51,Stable,0,New
CPD-2242,train,1,119.79,Stable,0,Old
CPD-2243,train,4,64.84815998,Stable,0,New
CPD-2244,train,2,120.0,Stable,0,New
CPD-2245,train,0,120.0,Stable,0,Old
CPD-2246,train,2,14.24,Unstable,1,New
CPD-2247,train,0,120.0,Stable,0,New
CPD-2248,train,1,120.0,Stable,0,Old
CPD-2249,train,4,120.0,Stable,0,New
CPD-2250,train,0,110.27,Stable,0,Old
CPD-2251,train,1,56.4,Stable,0,Old
CPD-2252,internal_test,,120.0,Stable,0,New
CPD-2253,train,0,120.0,Stable,0,Old
CPD-2254,train,3,77.42,Stable,0,Old
CPD-2255,train,4,120.0,Stable,0,New
CPD-2257,internal_test,,120.0,Stable,0,New
CPD-2258,train,1,96.69677142,Stable,0,New
CPD-2259,train,0,2.18,Unstable,1,Old
CPD-2260,train,4,120.0,Stable,0,New
CPD-2261,train,3,75.76,Stable,0,New
CPD-2262,train,0,120.0,Stable,0,New
CPD-2263,external_test,,120.0,Stable,0,New
CPD-2264,train,4,120.0,Stable,0,Old
CPD-2265,train,3,120.0,Stable,0,New
CPD-2266,train,4,7.85,Unstable,1,New
CPD-2267,train,4,85.94,Stable,0,New
CPD-2268,train,0,100.55,Stable,0,New
CPD-2269,train,1,108.69,Stable,0,New
CPD-2270,external_test,,120.0,Stable,0,New
CPD-2271,train,4,120.0,Stable,0,Old
CPD-2272,train,2,120.0,Stable,0,New
CPD-2273,train,2,120.0,Stable,0,Old
CPD-2274,train,3,120.0,Stable,0,New
CPD-2275,train,2,35.51,Stable,0,Old
CPD-2276,train,2,71.97170299,Stable,0,New
CPD-2277,train,1,120.0,Stable,0,New
CPD-2278,train,2,120.0,Stable,0,Old
CPD-2279,train,2,95.0,Stable,0,Old
CPD-2280,train,1,92.99,Stable,0,New
CPD-2281,internal_test,,100.61,Stable,0,Old
CPD-2282,train,0,63.36,Stable,0,Old
CPD-2283,train,1,120.0,Stable,0,New
CPD-2284,external_test,,120.0,Stable,0,New
CPD-2285,external_test,,120.0,Stable,0,New
CPD-2286,train,0,120.0,Stable,0,Old
CPD-2287,train,1,45.24,Stable,0,Old
CPD-2288,train,1,120.0,Stable,0,New
CPD-2289,train,3,120.0,Stable,0,New
CPD-2290,train,2,59.15,Stable,0,Old
CPD-2291,train,2,120.0,Stable,0,New
CPD-2292,train,2,70.9,Stable,0,Old
CPD-2293,external_test,,96.66,Stable,0,New
CPD-2294,train,3,3.53,Unstable,1,Old
CPD-2295,train,2,120.0,Stable,0,New
CPD-2296,train,1,55.04,Stable,0,New
CPD-2297,train,4,117.18,Stable,0,Old
CPD-2298,internal_test,,102.0,Stable,0,New
CPD-2299,train,0,120.0,Stable,0,New
CPD-2300,internal_test,,120.0,Stable,0,New
CPD-2301,train,0,120.0,Stable,0,New
CPD-2302,internal_test,,120.0,Stable,0,New
CPD-2303,train,0,120.0,Stable,0,New
CPD-2304,train,2,2.43,Unstable,1,Old
CPD-2305,train,4,81.81,Stable,0,New
CPD-2306,external_test,,120.0,Stable,0,New
CPD-2307,train,0,120.0,Stable,0,New
CPD-2308,train,1,113.34,Stable,0,New
CPD-2309,internal_test,,76.42,Stable,0,New
CPD-2310,train,0,120.0,Stable,0,Old
CPD-2311,external_test,,112.32,Stable,0,New
CPD-2312,train,0,44.15,Stable,0,Old
CPD-2313,train,0,120.0,Stable,0,New
CPD-2314,external_test,,120.0,Stable,0,Old
CPD-2315,train,3,91.48,Stable,0,New
CPD-2316,train,0,4.52,Unstable,1,Old
CPD-2317,train,2,61.67,Stable,0,Old
CPD-2318,train,3,120.0,Stable,0,New
CPD-2319,external_test,,120.0,Stable,0,New
CPD-2321,train,2,4.16,Unstable,1,New
CPD-2322,train,1,120.0,Stable,0,New
CPD-2323,train,3,98.2,Stable,0,Old
CPD-2324,train,4,51.97,Stable,0,New
CPD-2325,external_test,,106.02,Stable,0,New
CPD-2327,internal_test,,120.0,Stable,0,New
CPD-2328,train,3,120.0,Stable,0,New
CPD-2329,internal_test,,65.35,Stable,0,New
CPD-2330,train,4,0.96,Unstable,1,Old
CPD-2331,train,2,102.09,Stable,0,New
CPD-2332,external_test,,120.0,Stable,0,New
CPD-2333,train,0,18.54,Unstable,1,New
CPD-2334,train,2,120.0,Stable,0,New
CPD-2335,train,2,3.2,Unstable,1,Old
CPD-2336,train,2,120.0,Stable,0,New
CPD-2337,train,2,99.43,Stable,0,Old
CPD-2338,train,0,3.17,Unstable,1,Old
CPD-2339,train,2,120.0,Stable,0,New
CPD-2340,train,4,6.89,Unstable,1,Old
CPD-2341,train,0,120.0,Stable,0,Old
CPD-2342,train,1,46.11,Stable,0,Old
CPD-2343,train,2,120.0,Stable,0,New
CPD-2344,train,2,117.64,Stable,0,Old
CPD-2345,train,4,120.0,Stable,0,New
CPD-2346,train,2,120.0,Stable,0,New
CPD-2347,train,0,120.0,Stable,0,New
CPD-2348,internal_test,,120.0,Stable,0,New
CPD-2349,train,4,120.0,Stable,0,Old
CPD-2350,train,4,70.52,Stable,0,Old
CPD-2352,train,0,64.18,Stable,0,Old
CPD-2353,train,1,35.37,Stable,0,Old
CPD-2354,internal_test,,120.0,Stable,0,New
CPD-2355,internal_test,,120.0,Stable,0,Old
CPD-2356,train,2,120.0,Stable,0,New
CPD-2357,external_test,,84.4,Stable,0,New
CPD-2358,train,4,120.0,Stable,0,Old
CPD-2359,train,4,120.0,Stable,0,Old
CPD-2360,train,0,13.5,Unstable,1,Old
CPD-2361,train,1,120.0,Stable,0,New
CPD-2362,train,2,120.0,Stable,0,New
CPD-2363,train,4,120.0,Stable,0,Old
CPD-2364,train,2,44.26,Stable,0,New
CPD-2365,train,2,120.0,Stable,0,New
CPD-2366,internal_test,,120.0,Stable,0,Old
CPD-2367,train,3,117.44,Stable,0,New
CPD-2369,train,2,4.77,Unstable,1,Old
CPD-2370,train,3,69.88,Stable,0,Old
CPD-2371,train,4,9.87,Unstable,1,Old
CPD-2372,train,2,7.07,Unstable,1,Old
CPD-2373,external_test,,22.9,Unstable,1,Old
CPD-2374,train,2,120.0,Stable,0,New
CPD-2375,external_test,,120.0,Stable,0,New
CPD-2376,train,2,120.0,Stable,0,New
CPD-2377,train,0,116.03,Stable,0,Old
CPD-2378,train,3,120.0,Stable,0,New
CPD-2379,train,3,120.0,Stable,0,Old
CPD-2380,train,3,48.3,Stable,0,Old
CPD-2381,train,0,120.0,Stable,0,New
CPD-2382,train,4,120.0,Stable,0,New
CPD-2383,internal_test,,120.0,Stable,0,Old
CPD-2384,train,4,120.0,Stable,0,New
CPD-2385,train,0,120.0,Stable,0,New
CPD-2386,train,2,5.22,Unstable,1,Old
CPD-2387,train,2,100.7,Stable,0,Old
CPD-2388,train,1,120.0,Stable,0,Old
CPD-2389,train,2,105.71,Stable,0,Old
CPD-2390,train,4,120.0,Stable,0,New
CPD-2391,external_test,,2.56,Unstable,1,Old
CPD-2392,train,2,14.47,Unstable,1,New
CPD-2393,train,3,80.31,Stable,0,New
CPD-2394,train,2,120.0,Stable,0,New
CPD-2395,train,4,120.0,Stable,0,New
CPD-2396,train,4,18.36,Unstable,1,Old
CPD-2397,train,0,120.0,Stable,0,Old
CPD-2398,train,1,28.6,Unstable,1,Old
CPD-2399,train,4,120.0,Stable,0,New
CPD-2400,train,2,120.0,Stable,0,New
CPD-2401,train,1,33.16,Stable,0,Old
CPD-2402,train,1,59.65,Stable,0,New
CPD-2403,external_test,,36.18,Stable,0,New
CPD-2404,train,1,120.0,Stable,0,New
CPD-2405,internal_test,,54.32,Stable,0,Old
CPD-2406,train,1,35.16,Stable,0,Old
CPD-2407,internal_test,,16.15,Unstable,1,Old
CPD-2408,train,1,120.0,Stable,0,Old
